NR_INWENT,NAZWA,REGION,GMINA,WLASCICIEL,DLUGOSC,GLEBOKOSC,PRZEWYZSZE,DENIWELACJ,OSUWISKOWA,X_1992,Y_1992,ID,ROK_AKTUAL,lon,lat
J.Cz.I-05.46,Schronisko w Grzędzie I,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,528909.95,314272.23,2510,2013,19.409444445093097,50.694722222281605
J.Cz.I-03.53,Jaskinia Komarowa,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),41.0,0.0,0.0,0.0,0,520598.21,318123.7,2310,2013,19.291944443915757,50.72972222203438
J.GT-04.23,Jaskinia przy Kamyku,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa (Lasy Państwowe),12.0,0.0,3.0,3.0,0,549809.83,248254.23,2396,2013,19.69666666608805,50.09944444438301
J.Cz.I-05.48,Schronisko Jeżowe,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),8.0,0.0,0.0,0.0,0,528711.95,314610.82,2512,2013,19.406666667365585,50.697777777660534
J.Cz.IV-01.11,Jaskinia Zawaliskowa,Wyżyna Śląsko-Krakowska,Łazy (gm. miejsko-wiejska),Prywatny,32.8,0.0,4.0,4.0,0,531144.34,281337.0,2433,2013,19.438333332751256,50.39833333340889
J.Cz.I-05.51,Jaskinia Jagodowa,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),18.0,0.0,0.0,0.0,0,529037.05,312574.55,2515,2013,19.411111110493955,50.67944444459913
J.Cz.I-05.52,Schronisko nad Jaskinią Jagodową,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),0.0,0.0,0.0,0.0,0,529076.46,312543.89,2516,2013,19.411666600270443,50.67916670252434
J.Cz.I-03.48,Jaskinia w Dziedzińcu,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),34.0,0.0,0.0,0.0,0,520814.29,318001.04,2302,2013,19.294999999320147,50.7286111109977
J.GT-03.27,Schronisko w Uliczkach,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Komunalny,4.0,0.0,0.0,0.0,0,549025.02,245035.66,2289,2013,19.685277778076696,50.07055555567285
J.Cz.I-03.66,Schronisko w Donicy VII,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,520386.48,317134.72,2340,2013,19.288888888610686,50.72083333298635
J.Cz.I-03.51,Jaskinia w Wysokiej Turni,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),24.0,3.0,3.0,6.0,0,520500.34,318092.43,2307,2013,19.290555554884712,50.72944444414313
J.GT-03.34,Niedostępny Okap,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.5,0.0,0.0,0.0,0,548884.79,245157.88,2306,2013,19.683333333052495,50.071666666323175
J.Cz.I-04.31,Schronisko Górne na Przydatkach,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),9.0,0.0,0.0,0.0,0,528017.92,316027.53,2387,2013,19.3969445048489,50.710555600272976
J.GT-03.28,Jaskinia w Uliczkach,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Komunalny,10.0,0.0,0.0,0.0,0,549005.15,245035.47,2291,2013,19.684999999700672,50.07055555596157
J.GT-05.18,Mała Szczelina za Igłą,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Komunalny,2.5,0.0,0.0,0.0,0,541370.59,242871.28,2416,2013,19.57805555582874,50.05166666638182
J.GT-05.23,Jaskinia Gaudynowska,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Komunalny,44.0,1.0,5.0,6.0,0,541500.89,244014.74,2421,2013,19.580000000302963,50.06194444438466
J.Cz.IV-04.77,Schronisko w Pociejówce III,Wyżyna Śląsko-Krakowska,Wolbrom (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),6.7,0.0,0.0,0.0,0,548358.36,285357.36,2550,2013,19.681111111608555,50.43333333339368
J.Cz.IV-03.15,Okap w Straszykowej,Wyżyna Śląsko-Krakowska,Ogrodzieniec (gm. miejsko-wiejska),Prywatny,5.3,0.0,0.0,0.0,0,542992.89,283025.85,2538,2013,19.60527777726331,50.41277777754344
J.Cz.I-05.31,Schronisko przed Bramą Twardowskiego I,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),16.0,0.0,0.0,0.0,0,528540.5,313683.49,2495,2013,19.404166666324016,50.68944444484186
J.Cz.IV-02.14,Schronisko pod Iwianą II,Wyżyna Śląsko-Krakowska,Ogrodzieniec (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,540904.82,282576.95,2453,2013,19.575833333664825,50.408888889134005
J.GT-05.21,Schronisko Małe w Gaudynowskich Skałach,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Komunalny,2.0,0.0,0.0,0.0,0,541362.47,243921.04,2419,2013,19.578055555367705,50.06111111081192
J.GT-05.22,Szczelina nad Małą,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Komunalny,2.0,0.0,0.0,0.0,0,541362.47,243921.04,2420,2013,19.578055555367705,50.06111111081192
J.Cz.IV-01.02,Schronisko w Żydowskiej Górze,Wyżyna Śląsko-Krakowska,Łazy (gm. miejsko-wiejska),Prywatny,5.5,0.0,0.0,0.0,0,531492.79,282481.56,2424,2013,19.443333332749408,50.40861111085302
J.Cz.I-04.08,Schronisko w Kadzielni I,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Prywatny,12.0,0.0,0.0,0.0,0,526907.65,314601.22,2359,2013,19.38111111169859,50.697777777705774
J.GT-03.29,Schronisko w Skale Byczyn,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,548944.12,245189.3,2293,2013,19.684166666959392,50.07194444485142
J.Cz.I-05.41,Schronisko na Fudze,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,528950.2,314087.18,2505,2013,19.4099999997081,50.69305555512384
J.Cz.I-04.28,Schronisko na Cisowym II,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.5,1.5,0.0,1.5,0,527727.42,315346.62,2384,2013,19.39277777727669,50.70444444439894
J.Cz.I-03.65,Jaskinia Szpatowców w Donicy,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),18.0,2.0,0.0,2.0,0,520445.41,317104.07,2338,2013,19.289722221569644,50.72055555567595
J.GT-05.01,Jaskinia w Ciepłym Dole,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Prywatny,8.0,3.0,0.0,3.0,0,547980.94,244007.21,2399,2013,19.670555556025466,50.06138888849402
J.Cz.I-04.30,Schronisko Dolne na Przydatkach,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,0,528017.92,316027.53,2386,2013,19.396944444966998,50.7105555554984
J.Cz.I-04.24,Schronisko w Uroczysku Bogdaniec X,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,527119.54,315343.43,2380,2013,19.38416666696201,50.70444444486685
J.Cz.I-03.39,Schronisko Owalne w Pustelnicy,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,0,520130.34,317473.4,2287,2013,19.285277777120797,50.723888888636424
J.Cz.I-04.12,Schronisko w Uroczysku Bogdaniec II,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,527610.91,315129.84,2363,2013,19.39111111087966,50.702500000024294
J.Cz.IV-01.10,Schronisko po Zawale,Wyżyna Śląsko-Krakowska,Łazy (gm. miejsko-wiejska),Prywatny,3.4,0.0,0.0,0.0,0,531104.69,281367.64,2432,2013,19.437777777544753,50.39861111152396
J.Cz.I-03.56,Schronisko koło Jaskini Maurycego I,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),15.5,0.0,0.0,0.0,0,521049.85,317909.34,2318,2013,19.298333332833163,50.72777777736607
J.Cz.I-03.63,Schronisko w Donicy IV,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,520347.28,317134.57,2335,2013,19.28833333315783,50.720833333585844
J.Cz.IV-04.14,Schronisko w Dziurawej Skale I,Wyżyna Śląsko-Krakowska,Pilica (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),11.5,0.0,0.0,0.0,0,547018.1,285252.61,2540,2013,19.662222221778194,50.43250000015532
J.GT-04.06,Jaskinia ze Szlifami,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.0,0.0,4.4,4.4,0,552718.3,249393.78,2339,2013,19.73749999937141,50.109444444002825
J.Cz.I-05.45,Schronisko pod Lipami,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,529009.04,314087.5,2509,2013,19.41083333348089,50.693055555669254
J.Cz.I-03.38,Schronisko w Pustelnicy V,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),7.0,0.0,0.0,0.0,0,520326.23,317505.04,2286,2013,19.288055556082202,50.72416666650369
K.Bs-02.09,Jaskinia Mokra,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),78.5,8.5,0.0,8.5,0,498304.64,193257.52,2797,2016,18.976527759011212,49.60672775280554
J.Cz.III-01.07,Schronisko w Bukowej Kępie III,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),10.0,0.0,0.0,0.0,0,535549.9,312738.27,3370,2013,19.50333333345227,50.68055555518231
J.Olk.I-04.17,Schronisko przed Leśną Basztą,Wyżyna Śląsko-Krakowska,Wielka Wieś (gm. wiejska),Prywatny,3.5,0.0,0.0,0.0,0,558318.02,254142.57,10950,2015,19.816555586203762,50.1516388911665
J.GT-04.21,Studnia Szalonego Chłopa,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Prywatny,9.0,4.2,1.1,5.3,0,551784.37,247408.42,2394,2013,19.72416666628324,50.0916666664832
J.GT-04.22,Źródło w Brzoskwini,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,551086.79,247648.73,2395,2013,19.71444444427761,50.093888889173385
J.Cz.I-05.50,Schronisko nad Diabelskimi Mostami,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,528975.8,313006.52,2514,2013,19.410277777090926,50.68333333306421
J.Cz.I-04.29,Schronisko na Cisowym III,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,527747.19,315315.84,2385,2013,19.3930555552543,50.70416666645895
J.Cz.I-03.40,Schronisko VI w Pustelnicy,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,0,520091.38,317411.49,2288,2013,19.284722222812682,50.72333333302613
J.Cz.I-03.36,Jaskinia Urwista,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),109.0,36.0,0.0,36.0,0,519874.0,317873.86,2284,2013,19.28166666653276,50.72750000039772
J.GT-04.10,Wielki Okap,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Prywatny,33.0,0.0,0.0,0.0,0,552209.05,246640.6,2348,2013,19.72999999987691,50.08472222219059
J.Cz.I-03.62,Schronisko w Donicy V,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,520465.01,317104.15,2333,2013,19.289999999789337,50.72055555599394
J.Cz.I-05.36,Schronisko za Bramą IV,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,528578.62,313886.27,2500,2013,19.40472220006139,50.69126671170256
J.Cz.I-05.39,Schronisko pod Jaskinią Przelotową I,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,528930.76,314056.19,2503,2013,19.409722222343724,50.692777777744176
J.Cz.IV-02.17,Schronisko w Hucisku II,Wyżyna Śląsko-Krakowska,Klucze (gm. wiejska),Prywatny,3.0,0.0,0.0,0.0,0,540728.42,282421.19,2461,2013,19.57333333393154,50.4075000000902
J.Cz.I-05.49,Schronisko w Diabelskich Mostach,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),30.0,5.0,0.0,5.0,0,528956.35,312975.54,2513,2013,19.410000000609696,50.68305555594417
J.GT-05.06,Jaskinia przy Wsi Rybnej,Wyżyna Śląsko-Krakowska,Czernichów (gm. wiejska),Skarb Państwa (Lasy Państwowe),26.0,0.0,0.0,0.0,0,546350.31,244085.46,2404,2013,19.647777777957707,50.06222222234093
J.GT-05.05,Jaskinia w Ponorze,Wyżyna Śląsko-Krakowska,Czernichów (gm. wiejska),Prywatny,16.0,5.0,0.0,5.0,0,546253.33,243806.72,2403,2013,19.64638884959478,50.05972218518939
J.Cz.IV-02.16,Schronisko w Hucisku I,Wyżyna Śląsko-Krakowska,Klucze (gm. wiejska),Prywatny,3.9,0.0,0.0,0.0,0,540728.42,282421.19,2456,2013,19.57333333393154,50.4075000000902
J.Cz.I-05.40,Schronisko pod Jaskinią Przelotową II,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,528911.14,314056.08,2504,2013,19.409444444650482,50.6927777776767
J.GT-03.36,Źródło w Zimnym Dole,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),12.0,0.0,0.0,0.0,0,548371.75,244751.8,2311,2013,19.676111111582156,50.06805555562198
J.Cz.IV-02.23,Schronisko w Godawicy II,Wyżyna Śląsko-Krakowska,Klucze (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.3,0.0,2.4,2.4,0,540006.62,278710.21,2488,2013,19.562777777536212,50.374166666691394
J.GT-05.07,Jaskinia przy Kapliczce w Rybnej,Wyżyna Śląsko-Krakowska,Czernichów (gm. wiejska),Prywatny,8.5,0.0,0.0,0.0,0,545937.43,243556.98,2405,2013,19.641944445063913,50.05749999956939
J.BK-03.05,Szczelina w Panieńskich Skałach,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,0,561452.83,244085.76,2129,2013,19.858824051986307,50.06085527300838
J.BK-03.07,Kominek w Panieńskich Skałach,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,2.5,2.5,0,561442.84,244085.5,2131,2013,19.858684412017585,50.06085389947554
J.BK-02.23,Kawerna Kostrze,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Komunalny,135.0,0.0,0.0,0.0,0,561810.23,240816.59,2107,2013,19.863290623738134,50.03140981200071
J.Cz.I-01.02Ex,Jaskinia pod Fundamentem,Wyżyna Śląsko-Krakowska,Częstochowa (gm. miejska),Prywatny,8.4,5.9,0.0,5.9,0,512754.45,327856.61,2148,2013,19.181111111332683,50.81749999973373
J.Cz.I-02.02Ex,Schronisko IV w Przymiłowicach,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Prywatny,6.0,0.0,4.0,4.0,0,523035.09,321067.46,2166,2013,19.326666666486105,50.75611111141081
J.BK-03.19,Jaskinia Kryspinowska,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),225.0,6.0,0.0,6.0,0,557251.56,241954.09,2170,2013,19.799797416867108,50.04209867027018
J.Cz.I-03.18,Studnia Zygmunta,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),11.0,4.0,0.0,4.0,0,519735.17,318305.64,2259,2013,19.279722221514163,50.73138888890669
J.Cz.I-04.17,Schronisko w Uroczysku Bogdaniec VI,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,527492.76,315221.86,2373,2013,19.389444444876325,50.703333333269015
J.Cz.I-02.04Ex,Jaskinia Amonitów,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Prywatny,20.0,15.0,0.0,15.0,0,517631.2,320367.05,2171,2013,19.249999999668564,50.750000000060155
J.Cz.I-03.19,Schronisko nad Jaskinią Koralową,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,519695.86,318336.37,2260,2013,19.279166667187933,50.731666666984566
J.GT-03.09,Jaskinia nad Miłaszówką,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),10.0,3.0,0.0,3.0,0,550879.01,244435.42,2232,2013,19.711111111491594,50.06500000018431
J.GT-02.03,Jaskinia w Dolinie Grzybowskiej,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa (Lasy Państwowe),11.0,0.0,0.0,0.0,0,555465.17,248773.16,2222,2013,19.77583333277238,50.1036111107445
J.Cz.I-03.11,Schronisko w Sokolicy I,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),11.0,0.0,4.0,4.0,0,519207.16,317994.88,2247,2013,19.27222222203632,50.72861111113523
J.GT-03.21,Jaskinia Księżycowa,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),21.5,0.0,2.0,2.0,0,550440.02,244616.53,2263,2013,19.705000000586818,50.06666666666445
J.Cz.I-01.08,System Jaskiń Srockich,Wyżyna Śląsko-Krakowska,Mstów (gm. wiejska),Skarb Państwa (Lasy Państwowe),90.0,0.0,3.5,3.5,0,517556.82,324998.76,2158,2013,19.24916666663501,50.79166666672192
J.GT-05.09,Tunel nad Kamieniołomem w Rybnej,Wyżyna Śląsko-Krakowska,Czernichów (gm. wiejska),Prywatny,9.0,0.0,0.0,0.0,0,545956.24,243680.65,2407,2013,19.642222221565657,50.0586111114218
J.GT-03.02,Schronisko na Gaiku II,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,552115.13,244045.91,2224,2013,19.72833333299861,50.06138888869503
J.Olk.I-08.124,Szczelina nad Szklarami Dolna,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,2.8,0.0,0.0,0.0,0,550812.26,257001.35,11305,2020,19.711852754969826,50.17804718655447
J.Cz.I-03.26,Schronisko w Pustelnicy I,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,519813.56,318305.94,2274,2013,19.280833333912696,50.73138888905168
J.Cz.I-01.02,Jaskinia za Kaflarnią,Wyżyna Śląsko-Krakowska,Mstów (gm. wiejska),Prywatny,7.0,1.0,0.0,1.0,0,519226.4,328710.25,2147,2013,19.273055556036955,50.82500000001525
J.GT-05.13,Schronisko Porębskie,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),20.0,0.0,0.0,0.0,0,543130.2,244089.39,2411,2013,19.60277777770459,50.06249999991089
J.Cz.I-04.18,Studnia w Uroczysku Bogdaniec,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.0,4.5,0.0,4.5,0,527511.88,315314.6,2374,2013,19.38972222158802,50.7041666662527
J.Cz.I-03.08,Schronisko w Skale Bonifacego,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),9.0,0.0,0.0,0.0,0,519030.54,318055.99,2241,2013,19.269722222064225,50.72916666675618
J.Cz.IV-04.52,Schronisko w Zegarowych Skałach I,Wyżyna Śląsko-Krakowska,Wolbrom (gm. miejsko-wiejska),Prywatny,7.6,0.0,5.7,5.7,0,547870.35,284797.07,2642,2013,19.67416666670492,50.42833333326609
J.BK-03.13,Jaskinia w Zielonym Dole,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),5.5,0.0,0.0,0.0,0,560964.8,244392.57,2137,2013,19.852053341812223,50.063665494424534
J.GT-03.19,Jaskinia na Łopiankach I,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),70.0,0.0,0.0,0.0,0,550395.62,245110.16,2258,2013,19.704444444604555,50.07111111089907
J.Olk.I-08.123,Meanderek pod Ciasnym Awenem,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,3.0,0.0,0.0,0.0,0,551473.94,258911.39,11304,2020,19.72138054515653,50.1951722564538
J.GT-03.38,Schronisko między Okapami,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Prywatny,14.0,0.0,2.5,2.5,0,548273.5,244627.4,2314,2013,19.67472222163128,50.06694444475263
J.BK-02.37,Jaskinia pod Grodziskiem,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,557789.87,237900.11,2121,2013,19.806705675474547,50.00557775455955
J.Cz.I-03.04,Schronisko przed Amfiteatrem,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,518971.97,317994.02,2235,2013,19.268888888328352,50.72861111088717
J.Cz.IV-04.76,Schronisko w Pociejówce II,Wyżyna Śląsko-Krakowska,Wolbrom (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.3,0.0,0.0,0.0,0,548279.19,285387.51,2549,2013,19.6799999996099,50.43361111139185
J.GT-03.31,Pajęczy Schron,Wyżyna Śląsko-Krakowska,Krzeszowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),21.0,0.0,0.0,0.0,0,547666.0,245887.94,2298,2013,19.666388889476885,50.07833333315035
K.Bs-04.50,Jaskinia w Grabowej II,Karpaty,Brenna (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.8,2.1,0.0,2.1,1,496621.56,200734.62,10225,2014,18.953161055138843,49.673994483761064
J.GT-05.24,Schronisko obok Jaskini Gaudynowskiej,Wyżyna Śląsko-Krakowska,Alwernia (gm. miejsko-wiejska),Komunalny,6.0,0.0,0.0,0.0,0,541520.76,244014.9,2422,2013,19.58027777827905,50.061944444287334
J.BK-04.05,Jaskinia Wiślana Wschodnia,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Komunalny,32.0,0.0,0.0,0.0,0,556883.59,238895.46,2188,2013,19.79420352035964,50.01461902577846
J.Cz.I-01.06,Szczelina w Prędziszowie,Wyżyna Śląsko-Krakowska,Częstochowa (gm. miejska),Prywatny,5.0,4.0,0.0,4.0,0,513876.97,325049.42,2156,2013,19.196944444242895,50.79222222266938
J.Cz.I-03.23,Schronisko Pośrednie Dolne,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),18.0,0.0,1.0,1.0,0,519774.37,318305.79,2269,2013,19.280277778419357,50.731388888951585
J.GT-03.26,Jaskinia Murek,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Komunalny,18.0,0.0,0.0,0.0,0,549524.4,244762.36,2272,2013,19.692222221783354,50.068055555604026
J.Cz.I-01.04,Jaskinia w Prędziszowie,Wyżyna Śląsko-Krakowska,Częstochowa (gm. miejska),Prywatny,26.0,2.5,0.0,2.5,0,513779.6,324863.88,2152,2013,19.195555555635323,50.79055555569762
J.Cz.III-06.87,Studnia Piaskowa,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,4.7,29.0,0.0,2.9,0,539177.25,302286.55,11362,2020,19.55358336212821,50.5863055913704
J.Cz.I-03.34,Szpaciarnia w Pustelnicy,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),12.0,0.0,0.0,0.0,0,519991.12,317997.82,2282,2013,19.283333333355923,50.72861111103323
J.Cz.I-03.10,Studnisko,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),285.0,74.0,0.0,74.0,0,519128.76,317994.59,2245,2013,19.271111111723865,50.72861111084329
J.GT-02.01,Schronisko w Skale Kmity,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,556978.03,248449.43,2220,2013,19.796944444953912,50.100555555861575
K.Bs-04.52,Jaskinia w Grabowej IV,Karpaty,Brenna (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.1,2.0,0.0,2.0,1,496606.54,200740.18,10228,2014,18.9529527685539,49.674044424112196
J.Cz.I-05.32,Schronisko przed Bramą Twardowskiego II,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,528560.11,313683.59,2496,2013,19.40444444412211,50.689444444868904
J.BK-03.04,Tunelik w Panieńskich Skałach,Wyżyna Śląsko-Krakowska,Kraków (gm. miejska),Skarb Państwa (Lasy Państwowe),12.0,0.0,0.6,0.6,0,561452.83,244085.76,2128,2013,19.858824024022894,50.0608552723156
J.GT-03.16,Jaskinia Leśnika,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Skarb Państwa (Lasy Państwowe),8.0,0.0,0.0,0.0,0,550539.68,244586.59,2250,2013,19.706388888877903,50.06638888853271
J.GT-03.05,Schronisko w Skałce przy Kładce,Wyżyna Śląsko-Krakowska,Liszki (gm. wiejska),Prywatny,2.0,0.0,0.0,0.0,0,551258.99,244192.03,2227,2013,19.716388888552853,50.062777778050105
J.Cz.I-03.24,Schronisko Pośrednie Górne,Wyżyna Śląsko-Krakowska,Olsztyn (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),11.0,0.0,3.0,3.0,0,519774.37,318305.79,2271,2013,19.280277778419357,50.731388888951585
J.Cz.IV-04.78,Jaskinia pod Szczytem,Wyżyna Śląsko-Krakowska,Wolbrom (gm. miejsko-wiejska),Prywatny,43.2,0.0,2.2,2.2,0,548912.86,285115.43,2551,2013,19.68888892337721,50.43111110118325
